all_ids,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12
0xcbb4537cde009848723412d6fbf62ce67d5cd673,0,0,0,0,0,0,0,0,0,0,292.481,213.622
0xcbb5c0aae2c7da9ca30173294a2db35924c93229,0,0,0,0,0,57.943,57.757,60.522,56.845,57.84,79.318,64.837
0xcbb68873cc7e06e2b6bce6eb28d96042c9362063,0,0,0,0,0,0,0,0,0,115.118,132.154,85.93
0xcbc43ca0dc2851ef3e3adfee3ec31409836aefe2,0,0,571.994,435.359,77.403,278.693,348.142,328.933,346.806,270.2,316.427,289.784
0xcbd5729b343b655d3257c3ab6d90ee1e6d977763,0,0,0,225.64600000000002,173.476,189.254,190.568,184.262,177.97,181.776,254.197,238.279
0xcc37d5a56e59acedbc607e117472918fe90fe5e6,0,0,0,252.597,198.74200000000002,189.77100000000002,165.998,196.1,180.30100000000002,231.89000000000001,490.981,487.329
0xcc431ce42c98b22c80ae0e8181eea22411a905bb,0,0,0,0,0,0,0,0,0,0,0,186.865
0xcc5e209ed4f6dcbebb6e67ab6bc70c369c000007,0,0,49.824,112.929,69.235,47.364000000000004,45.574,43.124,84.291,78.951,32.588,156.302
0xcc6896fa2de415e2b4745e4d1b1fa3b9a74669cf,0,0,0,0,119.34,134.226,132.989,131.969,109.278,121.377,163.964,125.775
0xcc7b578dbe52409fcaef236238f701da2117e72d,0,356.636,367.009,231.298,212.62,206.329,212.477,202.959,154.052,206.397,254.612,318.521
0xcc95f9fe895ba5b4422d47f4f050e138a2d031ab,0,0,0,0,0,0,0,0,0,0,281.746,213.831
0xccadb84cf5a320c64438f86eb5c51897d1cad318,0,410.937,498.327,402.144,273.741,327.391,336.441,276.868,215.758,231.59,299.567,254.014
0xccf9650c5abbf59d78f78ed6fd0ade5eabe55268,0,0,0,0,258.18,294.175,321.592,230.868,304.384,271.076,336.88,278.453
0xccfa03ebc2ca9026605d80d3b1b5d7b47a6067a0,0,150.323,168.824,153.274,121.19800000000001,148.186,147.867,159.81,124.557,126.596,144.741,116.075
0xcd11355735dbfb3ad33cb4754d8e14c9f32dbc51,0,0,0,0,137.909,330.108,351.68,280.027,357.004,335.719,547.289,454.625
0xcd136c1365eb57d179a3d25f86fe21309c8f66a6,0,0,0,0,0,0,136.083,139.808,192.667,377.254,1005.2239999999999,1003.527
0xcd19e6fe3d887bc5dcac7ca18d46199695463fdd,418.382,670.505,442.983,354.866,242.204,200.321,219.691,224.476,208.864,275.807,496.259,554.675
0xcd2241012ea7a177a012da54db8b4df10e208d1b,0,0,0,0,0,0,145.503,141.258,172.523,198.35500000000002,518.857,486.836
0xcd3087905a11dbabce7bbb344c6ee0b933ca175f,0,0,0,0,0,0,233.37800000000001,278.158,248.131,257.795,271.959,240.943
0xcd355899d94c9662c8f24d8836c102e6ea928bdc,0,0,0,0,0,0,303.513,324.26800000000003,291.306,289.237,330.029,297.471
0xcd367343141199520d56d31cee8f0081751d27f0,0,352.114,280.005,293.608,179.209,210.579,218.149,165.61,210.545,225.493,302.181,263.631
0xcd61d0e2f496d81ddb7d7bd4eab4b1ceb87d2b68,420.004,350.588,370.852,359.021,303.363,297.992,322.843,246.077,185.484,177.797,212.546,230.145
0xcd69fb0a6feec93936f3b0aa78e0076677397eab,0,0,0,0,0,0,166.175,154.063,147.391,203.023,365.468,316.816
0xcd849a58376fd6f786286a497c7352b9f3070b6d,0,0,0,0,0,0,0,0,0,0,362.207,249.326
0xcd8c5aeceaa685c774353d6b8a50a519fafed217,168.085,155.669,165.752,155.229,119.751,134.699,151.622,150.723,119.05,105.721,117.831,107.594
0xcda28a0c6200e2759421c8a1c3645a630e1fcd84,0,0,0,504.221,369.854,518.74,471.8,479.056,379.21,379.165,412.023,320.676
0xcda57ba2bb93e047f3270f8a9f493f46335051dd,0,0,0,0,0,0,0,0,0,0,143.7,117.598
0xcdd92bca36ac4bb3a23a4d2c3d79d2b89d6c15f2,0,0,0,0,0,0,0,0,0,167.247,190.189,133.586
0xcdffb5a48590709c2cdf02f837c2f016a21ec76e,0,0,0,0,0,0,0,255.937,229.00900000000001,260.671,316.954,259.455
0xce51ce969a29b63fee5d3d4aa395bb95ac044477,0,383.59000000000003,346.139,239.654,208.072,243.13,152.297,260.557,245.61,228.8,284.666,275.854
0xce6664546eb5b54e7c9c09c224d82ca9e56dfc7d,0,0,0,0,0,0,0,0,138.207,148.603,457.686,543.364
0xce73898264a9eabc2cc61f9983e6b5f3531a1278,0,0,0,0,201.809,388.259,249.192,291.886,283.709,249.168,323.31,281.749
0xce869ba6aa1dc321871d064b1ca24376e5d8140c,0,0,0,0,0,0,0,0,170.352,185.262,243.663,212.649
0xce8af24f8a3aa95a1d9d7cd8f04124901a6501f0,279.724,240.82500000000002,252.171,211.452,167.728,265.188,261.779,231.962,202.775,223.124,244.049,170.4
0xce8f9dbec785c634e398829ba0f418f9b7173575,162.476,153.941,161.001,145.464,111.91,136.881,133.949,138.05,118.132,121.82600000000001,156.562,126.034
0xcea0a5af4820480d4e19cdd35b09ad3d582ceab7,0,0,0,0,0,0,0,0,0,0,570.213,543.61
0xcebf76a32ee946bee76f2a5c300570a8776b8475,0,0,0,0,0,0,253.661,263.05,233.041,222.766,396.278,374.866
0xcec9217164ea98862de6cf6ea8d27d9773406f04,0,0,0,0,0,0,0,0,303.91,243.904,318.704,311.535
0xcef1339809f6ffe0984ccf5f1327eaa6e1c0d1aa,0,0,0,0,0,0,0,0,0,0,0,244.919
0xcef4d8d3c2bde0565ceac3814cf8ef43a25b4963,0,133.997,142.223,119.602,97.538,146.79,125.135,123.083,119.088,102.44500000000001,129.596,54.025
0xcefcf78d8b9fe208f4fb3620ff4f9bf674096642,0,0,0,0,0,0,0,0,218.347,303.91,480.673,509.967
0xcf250b4bbe9551ea6dcb8c6992a018e537a92bcb,0,0,0,0,0,0,0,0,93.512,118.007,408.1,443.721
0xcf39fd55a2bda458f4d7717640c32fe7a79bde7f,0,221.482,212.266,180.632,123.011,182.139,177.13,154.456,161.314,176.141,213.721,152.107
0xcf3f08e4a68224b8f0b320cb1a881f5284c3d78a,0,0,0,0,0,0,0,0,0,0,0,224.456
0xcf56e9562cf66e01b61a733d1924bd478a504dc3,0,0,0,0,0,0,139.362,152.374,151.864,159.61599999999999,218.763,141.975
0xcf7119456ee94da98083f660779c9fdc986b65f4,0,0,0,306.82,259.92,302.141,277.897,276.344,233.351,263.654,332.75600000000003,375.077
0xcfa8156795b0addcd7b3505e1372965cfc290e1a,0,0,0,0,0,0,0,0,182.46800000000002,218.627,266.594,245.945
0xcfb5b94f79f9ad207b423e6f63243c4f72e91f34,0,0,0,0,0,0,0,0,340.456,315.32800000000003,383.749,313.443
0xcfcead0a56e7369c329931b4c2d7d4ea7f78fcf6,0,151.494,145.298,149.053,95.492,160.387,146.834,144.551,136.621,114.913,148.77700000000002,109.9
0xcfd14c6fc5315b87035080b68ab48ac7d7002169,768.605,693.539,748.034,532.612,356.634,388.28,315.26800000000003,359.12,493.113,487.641,1209.892,979.652
0xcffe77b48ab86e607653c67f3807b339f6bdf716,0,211.949,187.502,145.526,109.81700000000001,118.647,120.623,124.55,118.068,128.458,173.691,177.381
0xd024606242f8beffc680b1cac51625ccfd606cc8,0,0,161.844,162.725,140.683,151.387,149.219,151.499,131.75900000000001,134.744,165.435,146.826
0xd030a4ef9685df3c4c5188d6e74b6d90a7dbf166,0,0,0,0,0,0,0,0,214.167,236.927,277.875,231.822
0xd03b94ecc18d6bb0ea0a3cca0a6e0d97734fc822,0,0,0,0,130.195,165.87,139.477,93.373,146.462,149.214,189.91400000000002,146.595
0xd03fa0f6388a5d9f1cd95989c6a38865850db0ea,0,0,0,0,0,0,0,281.62,262.75600000000003,270.616,401.466,398.193
0xd050ca7e87d46ee92a9f6735e2144a2d08a3087a,0,0,0,0,187.90800000000002,211.894,211.242,221.467,193.502,210.75300000000001,248.895,215.855
0xd061cc3632b54c63486d113627f60c218c6ad46a,0,402.21500000000003,462.469,414.296,397.125,487.944,421.871,397.096,370.561,364.721,421.06600000000003,336.659
0xd062957db98f64792c7d88a878f516859860bbe8,0,1496.14,1289.735,914.051,660.417,367.653,370.573,447.40500000000003,598.672,743.734,1258.983,1160.234
0xd06d8c36579b6d75174d6769c3a887dc991d15b4,138.935,124.94200000000001,124.164,118.934,107.018,128.252,128.16400000000002,109.496,75.476,94.907,123.688,151.784
0xd071e0027fa9f55058a45c0406dd02ea5499b5dc,0,0,0,0,0,0,0,94.761,61.068,74.071,92.537,68.71000000000001
0xd074abaf87d81324647ee5ab47c6070c83aafbd9,0,0,0,0,0,0,0,0,0,0,1091.723,1240.635
0xd0775b0e5485f181a38f942c10607644a7ea1af4,0,0,0,0,0,131.826,126.298,135.731,124.486,136.124,152.978,135.919
0xd0a1c346fd4ff45ec6e9abe33b237f792889b57c,0,0,0,0,0,0,0,0,0,0,0,328.81600000000003
0xd0b02e7d6ce9ba4162eb320f9a6677cd656739ae,265.101,228.202,215.804,166.715,137.404,156.814,161.038,153.471,146.206,53.738,86.074,101.506
0xd0be3c445aefb918180211d8e4ab756a346bcdec,0,0,0,199.599,170.525,196.135,197.303,195.40200000000002,177.752,173.543,200.716,180.405
0xd0c774bee690dd4b82d16680e1b477b566dcd7db,0,0,0,247.982,160.246,178.529,215.566,220.879,180.508,215.834,333.14,253.705
0xd0f52ce4a47343719fd562bf1d21baa37c293960,0,0,0,0,0,0,661.147,572.602,600.071,799.6175,19.9115,1748.8120000000001
0xd125d9e0c63caac07e8a2f4c7e1174abd523e312,0,0,0,0,0,0,0,0,131.399,130.5,153.968,143.963
0xd12e5d2f8975dabf2f19f12d0aa8ade0dd38117a,0,0,0,0,0,0,0,0,0,124.063,130.788,100.974
0xd14deee8b8424ec67c3e63239e0688bdf437adf7,0,0,0,0,0,143.395,89.94,126.808,116.679,114.148,142.439,109.254
0xd15265ff9b0d0aac9886099c553d9ae442d46930,0,0,0,0,0,0,0,0,0,0,0,288.64
0xd1663c6e42201a1d51dfa57c3ca827d09daba817,0,0,0,0,0,0,0,0,0,170.216,396.746,345.176
0xd17154fbb59ce16c360fbca02ae02cbefa94862b,0,256.757,229.292,65.737,41.972,44.833999999999996,18.561,33.946000000000005,51.546,106.099,262.049,249.432
0xd1a3393acdc87372f2bd3a1dbda61e96f86cc60a,0,0,0,0,0,0,0,196.39600000000002,181.173,176.425,211.409,170.693
0xd1a6120152864bf0054f404731561f345b1a4cd5,0,0,0,0,0,0,0,166.393,154.175,148.139,181.532,155.754
0xd1ab05bb5c74d29215e05f4d05b88af4129153e8,0,0,0,0,0,0,0,0,772.059,511.473,517.777,529.638
0xd1ab11e7d3ef4722bcb56190a4148a10c3143fde,0,0,0,0,92.557,100.83800000000001,113.125,127.273,131.888,138.886,196.63,161.45499999999998
0xd1ae1c71c41cf24e680ebfb49023b55c41ac5543,0,85.345,80.655,86.834,66.609,87.206,68.626,90.976,85.724,79.234,92.343,90.851
0xd1bc7d3545fda93a6a0bacd6c5b5a02005f3d8e1,0,0,0,0,0,0,0,0,0,0,207.178,156.301
0xd1dd81631b89047ee2ed4eb83f88b011a0beee96,0,0,0,0,0,0,0,0,67.134,122.22,10.293,4.052
0xd22e391ab1714cb3b37ff88356759b1c5ebd20fa,0,0,0,0,0,0,0,0,0,0,0,58.205
0xd23369db28e0c168f6ae58353b47a05de76aceaa,0,0,0,269.058,230.47,221.28,187.173,257.813,204.33,219.31,292.221,284.589
0xd23ef71e350e2d1c196c4e8c86b0366f24625f27,0,0,0,0,0,0,0,0,0,30.284,18.787,0
0xd28f2f001e0cd4d6c121a3cb2e1427207e170e18,196.522,169.858,184.013,166.728,105.487,169.489,152.711,160.512,149.553,149.924,186.19,148.359
0xd2ce5fe0da49763ec83f1154de684b2ae9427523,0,0,0,0,0,0,420.294,449.285,413.033,357.188,451.764,416.046
0xd2d035a67f5c7a0e9f2fc4e7779ac3abbc4e6724,0,0,0,0,0,0,0,0,146.14600000000002,136.289,166.919,133.16400000000002
0xd2db4976ae72aed4e4bc88059a1dd68dbfebb063,0,0,0,0,0,0,284.452,271.059,247.096,204.824,293.64,232.55700000000002
0xd2e501a7e241764d122d76e818c9c9de102906db,0,0,0,72.173,56.385,62.563,67.508,69.377,73.872,99.868,147.865,121.374
0xd2e92d2ccca34d7dabfa8eedbb6ed5197366e889,0,0,0,0,0,0,0,0,0,0,436.676,751.235
0xd2fc263e053408bd7e911820b11f929c9826e4e7,0,0,361.1805,346.447,374.892,346.89300000000003,372.9085,384.124,369.35,470.433,246.278,546.01
0xd33137affc9986ec3ebb986145fd3438c58a0b38,0,0,0,0,0,0,0,0,104.85,117.417,148.961,269.038
0xd33e5ad8e928a17e08384bea04c0d583edc77c2c,0,0,187.287,144.711,106.03,166.783,158.803,119.27000000000001,153.811,195.194,184.052,167.958
0xd34e8c84aa3d4ff883a11836a1b15f8101fe7d25,0,0,0,0,0,0,0,0,236.025,290.656,577.337,563.28
0xd35ecb3f58692ed854a53d5fb7ae78ee11ed6650,0,0,0,0,64.656,59.216,49.283,42.137,60.018,59.716,95.092,58.143
0xd36a9054f87a08015dd5610fbd018377605022a1,0,0,0,0,178.054,182.379,199.424,235.175,197.696,155.904,241.697,166.75400000000002
0xd36b626d7dfcb8f329e0d98d477eed25366282d8,0,0,0,0,0,0,0,0,0,52.176,62.834,44.288
0xd378fde67deba5f3729abde92cf4c4e8972983c1,0,0,0,0,0,0,0,0,0,0,358.083,290.74
0xd3ab53f48456eb1487afab0d47339f4f827e9398,0,0,208.996,205.323,148.039,196.556,162.222,197.092,190.513,206.988,238.004,202.77
0xd3b4198fc428eedaabbc76e26fa8f34eef2bf1a3,0,0,0,255.14600000000002,187.126,180.061,182.798,174.344,129.787,147.846,198.941,161.355
0xd3c6a90303784f5bb84eb0b77836f7a41f39070f,0,0,0,0,136.493,146.05700000000002,143.9,148.117,126.896,133.784,164.083,137.939
0xd3eabb35b7a3a07dc63d6782457f2d05b311d22b,0,0,0,0,0,0,0,0,0,0,0,401.58
0xd3ef075c02504109f726e55a6fb7ff19e6c17d3b,0,278.2,229.936,213.43,164.324,210.137,198.229,214.571,195.35399999999998,180.906,240.789,248.353
0xd407ee807481296f438aca3429494bd4332f4601,0,270.18,271.971,254.913,230.166,317.688,337.695,342.085,246.65,233.858,307.571,289.415
0xd40ff6340697fec38bf878d50a35f21a1ad649ea,0,355.097,197.012,204.632,131.922,139.872,126.119,144.944,143.066,139.451,260.314,383.748
0xd4420d81f98b22a34c19cf0c4c775f53c7a26caf,0,0,0,0,0,0,151.579,105.145,96.34400000000001,82.681,185.516,132.865
0xd455b153e208045b3e9b80c120de758adb9b12da,0,0,0,0,0,0,0,0,0,172.574,324.463,312.144
0xd474599d69f49a27993a03741bde5e56e3cada76,0,0,0,0,0,103.046,95.962,99.965,88.378,87.7,108.743,91.774
0xd4a81454b6adc2ed88725325fa8d8525c9fed409,0,0,0,0,0,667.956,624.974,581.088,548.807,530.173,625.031,504.154
0xd4c4168f6d3da4df31d0657bbee68b193cea6440,0,0,0,0,0,0,0,0,0,0,0,383.07
0xd4cddb08f62f41e2bb969d672febd799d6521031,0,0,0,0,0,0,0,0,0,0,0,136.536
0xd4d5b2a173b8be358d36d1b372d6cb7522fc5423,0,0,0,0,0,0,0,0,9.685,92.99,117.916,66.366
0xd4dd80b35df1aa96bb098bb8acc261779cffcfd1,0,0,0,147.425,120.165,139.921,144.476,153.624,125.354,140.657,159.432,141.483
0xd4e088299e6476b023f23fa17a7eb43a4a11fbeb,0,0,0,0,0,0,0,189.936,182.998,108.636,187.229,146.93
0xd4f4111c84c6f709c00ccab08000fdc07f3b1319,0,300.034,211.77700000000002,116.248,78.846,75.016,78.867,118.015,156.811,181.448,230.821,232.383
0xd4f466b4dd0cff2bdec56816b5e8b78309d8a525,0,0,0,0,0,0,175.511,181.394,164.87800000000001,159.535,1477.256,1483.633
0xd4fbdfb7e32e25bd35f7ba690abbcad4c51e35f8,0,0,0,0,105.594,99.728,117.658,118.501,105.244,87.284,174.955,167.481
0xd50cab5f1f6833ceeccb97d99a38837bf4660193,0,0,0,223.902,222.50300000000001,225.934,235.944,213.803,219.028,240.458,295.82,255.043
0xd50f1b4ae0d709f4e80f0eb3e6287c4de2c3c8dd,0,325.897,303.769,268.032,190.912,226.368,191.797,222.475,206.25300000000001,272.561,359.7,348.077
0xd518a4ca1746bf0feadf926d10186630b230e9ae,0,0,43.302,214.425,199.857,160.175,228.622,253.524,263.115,246.231,287.195,163.324
0xd526c548c0162c18f7ad85dc66baceb9e7e5d5af,330.617,300.514,308.414,275.201,237.996,239.234,274.427,217.78,245.802,247.246,306.149,282.266
0xd5403469625d0dc99d168c52a56fc3a56d7e63c5,0,0,0,0,0,0,0,0,0,0,0,213.625
0xd55dbe6120953046b94eba618de71a327868feb8,0,0,0,0,259.559,280.579,297.906,312.682,301.133,301.126,298.847,259.48199999999997
0xd564e0e82bf859f73e23d478cc06fb9c65e3d9f7,0,0,0,0,0,0,0,0,0,0,371.27500000000003,342.996
0xd577887be684838deaa46f167c1a647a3462c87a,0,0,0,0,0,0,0,222.603,206.499,197.911,256.081,227.874
0xd596366aeded113d0d4cc097851f0286d17268cc,0,118.75,115.26,100.631,90.086,109.264,112.666,109.22,92.297,90.803,116.773,97.463
0xd5a56752be0ff7952c24b3bfc3c8ba4829002efa,268.075,245.011,245.658,213.464,170.988,171.249,163.787,190.657,180.82,176.543,237.816,197.441
0xd5c49659a87af1c7141c29a2c88415d297293511,0,0,18.805,61.47,75.964,105.093,111.438,92.377,67.955,81.931,119.679,63.957
0xd5c4eeaae76dbd139af2d8db37e840245286e03e,0,0,0,0,0,249.218,255.66,260.415,199.918,247.196,297.802,286.123
0xd5e51e233986c1e80d1839d1c68424c21de3b3fc,0,0,0,0,0,0,0,0,0,337.45300000000003,1045.885,958.366
0xd5ec7f351f9b3a4a309a6fb44d440d705f26ac8e,0,0,0,0,0,0,0,0,177.27700000000002,174.315,210.278,179.023
0xd659900f18c969fa8524b766fd1b6aaa83ce15dd,0,0,0,0,0,0,0,0,73.725,78.553,86.811,65.152
0xd661fbd682e407d6557eb28511b1889ca88b906b,0,0,0,0,128.383,144.085,154.985,156.608,171.89000000000001,148.774,168.66,106.22800000000001
0xd667b5e19b196381d8c1cabb649ddb2cf7e7f0aa,0,0,0,0,0,276.912,264.08,284.568,247.171,216.071,258.111,208.086
0xd67e6b5f31d5286a2d4eec159b972e7f2197a67b,318.217,384.246,459.82099999999997,419.032,335.899,352.802,297.367,270.104,231.981,295.726,351.971,297.161
0xd687cd6a4b8c3a0494cc0de9f6af64a9d17339bd,0,0,0,0,0,387.969,360.486,367.077,344.519,365.766,438.155,397.002
0xd6a6bf0744cc7778c03394d67695a7f7e3b4e5f6,0,0,108.517,85.575,56.465,78.94500000000001,64.241,84.627,70.545,73.033,104.509,91.341
0xd7185cf61e3b9a30469945925e2210757e2a9722,176.963,145.682,173.851,138.022,122.322,164.478,149.59,139.071,146.332,108.988,122.867,119.255
0xd735c29e7947df801c7701f2675f9d482e22a7aa,0,0,0,0,341.769,461.431,418.47,299.724,322.556,356.837,518.986,384.694
0xd77f9720493c044e5ab73f3dd2074c6dcaa6452c,0,0,0,72.59400000000001,58.011,67.20100000000001,64.846,60.441,60.786,60.257000000000005,80.47,68.898
0xd796f0658d18eec37fbce75013d3035f660b5b92,218.407,200.969,183.074,158.131,133.628,127.495,122.646,129.361,136.874,135.119,167.18200000000002,135.705
0xd7acb0c3d4179cbd63b7d23bc96987a49ed2a573,0,0,0,0,0,0,0,0,0,0,157.282,105.658
0xd7b5bf089c03a689975d2e527dc5aafb9f4eed3d,0,0,0,0,0,0,0,0,0,0,172.54,132.433
0xd7cf98dd7d70fd82ff86b2f34d88ebdeea9cd772,0,0,0,0,0,197.154,198.359,112.888,125.18900000000001,161.091,164.25900000000001,82.339
0xd7d3acc2524c5b12170970f9498c9aee29b3a503,0,0,0,0,0,108.47500000000001,119.897,114.973,97.955,256.179,91.33500000000001,351.354
0xd80428656d4ba57a91e0aaf5a359c2d24edd55c8,0,0,124.228,115.4,68.396,142.045,102.409,63.488,120.176,132.231,150.05700000000002,123.60900000000001
0xd805d95ff8609a8ba6da1b0d2d195849d921e794,0,0,0,0,0,0,0,0,175.346,162.16,236.179,189.629
0xd80ee6c2959be89e8e9ea5935b8fbc1eb6a36089,0,0,0,0,0,0,0,0,0,0,801.695,607.911
0xd81f17121f7e6e78f3608c1471d6b46b11aeb1c4,0,0,0,184.096,167.27,205.876,210.362,187.779,162.347,138.25300000000001,194.172,160.954
0xd842960d29261ed22fbc99b611bd4236dc4fb73d,0,0,0,259.13100000000003,244.785,265.166,236.678,260.534,229.43,240.543,213.183,196.438
0xd84e2169ff2a9789b08e8abc3e43f11189ef3e44,0,0,0,0,0,0,205.153,220.87800000000001,216.103,223.53900000000002,279.299,323.236
0xd8631c74e59eb97d15f6c500a7dc3442b52d340e,0,0,0,0,0,0,0,333.868,375.412,375.244,483.717,426.13100000000003
0xd88b5cec30951073539762e5bea102fb274ff0c3,0,0,0,0,290.612,193.869,199.045,251.459,190.058,230.008,278.451,325.223
0xd896eba223035ae0f256dbf5dd02c22f8112a814,0,0,0,0,0,0,0,0,56.954,82.933,107.733,73.805
0xd898dfb06762c131d9a7974923cca6365062256c,0,0,0,0,0,0,152.931,149.678,164.76500000000001,210.888,248.86700000000002,224.714
0xd8bc02c823c98430424d75431b007c6931036f82,0,0,0,0,0,0,0,0,0,112.501,193.641,146.151
0xd90a92b95d41f1113b85c8fc67d2272bdfb88a93,0,0,0,0,270.252,286.778,378.091,444.09,451.435,437.21,682.5649999999999,553.726
0xd92a5f5ac8c9a59d0ad59e2f0a55e32a862741f7,0,312.976,312.117,295.257,261.995,293.359,271.645,284.604,220.21,254.856,308.74,267.899
0xd9409fda5e5c16833b8c0b9b72d0053844596de0,0,0,0,0,0,0,384.078,368.645,374.348,347.849,351.862,255.23
0xd949e420fced0015a492c9f14f7bf9cbf7e23030,0,0,0,0,0,0,0,0,0,0,0,89.773
0xd94dfb70842fec1745fefdbe2f346f2d223ad07f,0,0,0,0,0,330.597,307.672,349.536,273.05,275.095,372.925,280.663
0xd9583a22cacb4a8e859bc9f33b54612c86fe7ce2,0,0,0,0,0,0,0,14.654,53.956,18.761,8.559,1.834
0xd95a4bf4658a1f1d42179195d2464778c73cc703,0,113.446,130.062,118.026,92.503,93.96,85.025,106.15,96.807,101.44500000000001,120.701,100.606
0xd9604c366343583a9655f68790aafc499e55bdff,0,0,0,0,0,0,0,181.323,175.61,161.683,214.685,203.112
0xd9810e8107564b13dfde7610aa2bd73efc34c042,0,0,0,0,0,0,0,0,0,0,0,107.646
0xd98478da79e7552c74bbc870b7798cd9f13cba62,196.583,166.453,147.227,140.271,103.992,106.503,102.308,104.099,122.178,121.57900000000001,171.875,180.087
0xd986b352f266d3f9963edd5ed3f16a48fea14b12,0,0,0,0,0,0,0,0,0,0,492.872,421.464
0xd98c0b94abe056d915d1aa9d94dde3dd59612d84,0,0,0,0,0,0,0,0,159.512,168.06900000000002,190.864,158.068
0xd9b30d80659d4f533a3bb0c177de7f3773321b5c,527.862,441.982,406.85,377.872,308.90500000000003,483.503,335.06,347.895,289.13,275.891,401.069,409.94
0xda1c649a3687c5aa2abbcca2b6c6523b43ef3b34,0,0,0,0,0,0,0,0,0,0,282.67900000000003,216.632
0xda1fe358a3ec3bd60ec3e456abceec51653ba719,0,0,0,0,0,0,0,0,122.293,134.092,171.912,159.651
0xda2443ea1e88306c94e9b59d3f69098bf4bcf5d8,390.761,356.635,358.891,330.564,267.106,321.64300000000003,324.564,316.984,293.902,284.914,340.338,270.283
0xda2be32a63a9a0de9d55f6ffc1eeb2c8ea18ba6d,0,0,0,0,0,0,0,0,99.556,189.037,304.143,237.518
0xda45fa7f126b600f26b22dd9f56cbf90000e29f2,0,0,0,0,0,0,0,0,0,178.277,238.714,241.463
0xda5b5d692e72625896e814fc54be73a25866ab12,0,0,93.009,77.446,63.377,74.264,70.747,70.623,71.88,71.851,115.2,81.126
0xda697a25bff687a510888e8c2cd45afc2a59bb13,0,0,0,0,0,0,0,0,0,0,356.588,320.596
0xda8e10dfe4a2df890600291267807cd1e8e48f2b,0,0,0,0,328.684,383.84,383.297,386.69,343.683,329.269,424.71,344.273
0xdaaa7ff89654c1b4cf2cfc48f7e82f2789228b91,0,0,0,0,0,0,0,0,0,0,0,130.845
0xdab222ecfdc888aa34786f33a8518925c5b10036,0,0,0,0,183.407,151.329,88.847,35.678,64.281,31.275,80.083,100.179
0xdaf787c40ee5e7373c41b69973fd85f2a6231e53,774.3389999999999,587.874,634.097,540.095,420.369,507.50600000000003,480.468,537.101,441.487,539.464,678.11,557.619
0xdb052cb896cdc588cfbc02b23f45be9a5299d10c,0,0,0,0,51.791000000000004,59.479,63.21,67.787,57.982,58.914,72.20100000000001,63.196
0xdb19848d3a8779b1583678db0f43d45204f90472,0,0,0,0,0,0,0,0,0,346.459,322.401,357.95799999999997
0xdb310a764981c6ad75d3e45997d2820323af10d1,0,0,0,0,0,0,0,0,0,0,0,435.50600000000003
0xdb5829882277e2427398509e1c42b07930912b10,255.64000000000001,220.979,148.41,88.069,110.711,96.846,93.505,61.616,120.968,68.637,203.278,171.91
0xdb7028e196a20817da608b54ba9d54d2ee1eb38d,0,0,0,0,298.75,289.295,238.773,244.809,262.535,350.123,513.26,438.721
0xdb7eb9ccc755d8d16a4d556af95e8111051c3059,0,0,0,0,168.256,181.848,276.15,218.094,332.668,371.899,384.755,420.604
0xdb9ecfb6c8f03941367db89edd734e4b0e8c9069,0,0,0,0,0,0,0,0,0,0,426.486,623.477
0xdbd04af4af357621140a9e254c9e480353d788f8,0,0,0,0,0,0,268.342,268.69,247.142,243.256,273.423,255.906
0xdbddced4b8a86cad414e94ade7d6693d412456e3,0,0,0,0,0,0,0,0,0,159.145,250.182,264.289
0xdbe234044caf2de262c1e4e5ce6d80f4b69fdb5f,0,0,0,141.603,104.528,139.596,139.875,136.222,105.763,120.682,153.623,142.774
0xdbf4b321aa241991ba5b9b5d9ae24a3cd2dac700,0,0,0,0,0,0,0,0,1102.731,1108.291,1468.547,1121.974
0xdc06d14af4048e4b4b38b8119c77dcce785c1aa5,0,0,0,0,259.33,280.941,91.053,44.213,13.465,0,0,0.006
0xdc095c940a60302722b499b1f45ff41aceb634fb,0,0,0,0,0,161.343,168.679,171.857,129.112,98.453,180.00900000000001,99.22500000000001
0xdc1586d53a05abeb9430913330ae37a3843c52cc,0,0,0,0,0,0,0,188.138,185.838,192.601,301.057,261.582
0xdc24eabb2ada3cf635141e4f91206e684287e9fc,0,0,0,0,0,0,0,0,0,129.593,157.637,136.471
0xdc2f59f20fa6b27bc5d96c546acbfaf2954efc83,314.867,258.726,214.988,176.881,114.13000000000001,97.387,146.449,166.65,163.362,179.183,251.212,237.271
0xdc33f831bddcbae5a99ef0d1d855bd1fb37242af,0,388.529,422.966,329.275,263.535,321.113,325.352,299.279,320.671,344.165,345.154,414.995
0xdc36ec8f072fd90f49971421d9fef5d09ca7182c,0,0,0,0,0,0,0,0,0,0,0,326.63800000000003
0xdc489cbcd217722e614ce514f3063d96032f7c82,191.156,163.238,160.237,153.478,138.933,158.672,142.265,158.508,137.544,137.828,185.81900000000002,157.876
0xdc4cb8eb665c588af634e0ca630fbc5fedfb6160,0,0,0,0,0,0,0,0,243.704,208.843,224.975,116.584
0xdc5f32e56ac5b6aba5f17c293f1beb176ec84b1a,0,0,0,0,0,79.521,73.21000000000001,69.245,45.666000000000004,88.77,75.696,29.024
0xdcb4e602ecdc96d6337c8a9891a94d966b12356b,0,0,0,0,0,0,0,0,0,233.175,339.579,344.31
